name,type1,type2,atk,satk,def,sdef,total_stat,phy_0,phy_1,phy_2,phy_3,phy_4,phy_5,phy_6,phy_7,phy_8,phy_9,phy_10,phy_11,phy_12,phy_13,phy_14,phy_15,phy_16,phy_17,sta_0,sta_1,sta_2,sta_3,sta_4,sta_5,sta_6,sta_7,sta_8,sta_9,sta_10,sta_11,sta_12,sta_13,sta_14,sta_15,sta_16,sta_17,spe_0,spe_1,spe_2,spe_3,spe_4,spe_5,spe_6,spe_7,spe_8,spe_9,spe_10,spe_11,spe_12,spe_13,spe_14,spe_15,spe_16,spe_17
toxapex,2,9,63,53,152,142,495,7,0,1,4,0,1,3,0,0,0,1,0,0,0,1,0,3,0,14,0,0,5,0,1,0,1,1,0,1,0,0,3,2,0,1,0,5,0,0,4,1,0,1,1,0,0,7,0,0,0,4,0,0,0
mudbray,3,-1,100,45,70,55,385,11,7,0,0,7,4,0,0,2,0,0,0,0,0,0,0,1,0,9,0,0,1,2,2,0,1,1,1,0,0,0,1,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
mudsdale,3,-1,125,55,100,85,500,12,9,0,0,5,4,0,0,2,0,0,0,0,0,0,0,2,0,10,0,0,1,2,2,0,1,1,1,0,0,0,1,0,0,0,0,5,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
dewpider,5,9,40,40,52,72,269,5,0,0,1,0,0,6,0,0,0,2,1,0,0,0,0,2,0,10,0,0,1,0,0,2,0,1,0,4,0,0,5,0,0,0,0,5,0,0,0,0,0,3,0,0,0,8,1,0,1,5,0,0,0
araquanid,5,9,70,50,92,132,454,7,0,0,1,0,0,6,0,0,0,3,1,0,0,0,0,2,0,13,0,0,1,0,1,2,0,1,0,3,0,0,6,0,0,0,0,6,0,0,0,0,0,3,0,0,0,8,1,0,1,4,0,0,0
fomantis,10,-1,55,50,35,35,250,6,0,0,1,0,0,5,0,0,0,0,8,0,0,0,1,2,0,13,0,1,1,0,0,0,0,0,1,0,5,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0
lurantis,10,-1,105,80,90,90,480,7,3,1,2,0,0,5,0,0,0,0,9,0,1,0,1,4,0,15,0,1,1,0,0,0,0,0,1,1,4,0,1,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0
morelull,10,16,35,65,55,75,285,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,15,0,0,2,0,0,0,1,0,1,0,8,1,6,0,0,0,1,3,0,0,1,0,0,2,0,0,0,0,6,0,1,0,0,0,3
shiinotic,10,16,45,90,80,100,405,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,14,0,0,1,0,0,0,1,0,1,1,6,1,6,0,0,0,1,5,0,0,1,0,0,2,0,0,0,0,6,1,1,0,0,0,3
salandit,2,8,44,71,40,40,320,9,0,0,4,0,0,2,1,1,4,0,1,0,0,0,2,6,0,11,0,0,4,1,0,0,0,0,2,0,0,1,2,0,0,4,0,5,0,0,6,1,0,0,0,0,8,0,0,0,0,0,2,0,0
salazzle,2,8,64,111,60,60,480,11,0,1,5,0,0,2,1,1,5,0,1,0,0,0,4,6,0,15,0,0,5,0,0,0,0,0,2,0,0,1,2,0,2,5,0,7,0,0,5,1,0,0,0,0,8,0,0,0,0,0,2,0,0
stufful,-1,0,75,45,50,50,340,14,6,1,0,3,3,0,0,1,0,0,0,1,1,1,1,3,0,14,2,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bewear,-1,0,125,55,80,60,500,15,11,1,0,4,2,0,1,1,0,0,0,1,1,1,2,4,0,13,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bounsweet,10,-1,30,30,38,38,210,9,0,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,1,16,0,0,1,0,0,0,0,0,1,0,5,0,3,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2
steenee,10,-1,40,40,48,48,290,10,1,1,0,0,0,0,0,0,0,0,6,0,1,1,0,3,1,16,0,0,1,0,0,0,0,0,1,0,4,0,3,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2
tsareena,10,-1,120,50,98,98,510,12,3,2,0,0,0,1,0,0,0,0,9,0,1,1,0,4,1,17,0,0,1,0,0,0,0,0,1,0,4,0,3,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2
comfey,16,-1,52,82,90,110,485,7,0,1,0,0,0,1,0,0,0,0,6,0,0,0,0,3,1,19,0,2,1,0,0,0,0,0,1,0,5,0,10,0,0,1,4,7,0,0,0,0,0,1,0,0,0,0,7,0,1,0,0,0,4
oranguru,-1,12,60,90,80,110,490,11,1,0,0,2,1,0,0,0,0,0,1,0,1,0,0,6,0,18,0,0,1,0,0,0,1,0,1,1,0,0,16,0,0,5,0,8,1,0,0,0,0,0,1,0,0,1,1,3,10,0,0,0,0
passimian,0,-1,120,40,90,60,490,15,14,2,1,2,3,1,0,3,0,0,2,0,0,0,0,7,0,17,3,0,1,0,0,0,1,0,1,1,0,0,1,0,0,2,0,6,2,0,0,0,0,0,1,0,0,1,2,2,0,0,0,0,0
wimpod,5,9,35,20,40,30,230,3,0,0,0,0,1,2,0,1,0,2,0,0,0,0,0,1,0,11,0,0,1,2,1,0,0,0,0,1,0,0,1,1,0,1,0,4,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0
golisopod,5,9,125,60,140,90,530,7,3,1,1,1,2,7,1,1,0,4,0,0,0,0,1,6,0,14,1,0,1,2,0,0,1,1,0,1,0,0,1,1,0,1,0,5,1,0,3,1,0,2,0,0,0,4,0,0,0,4,0,2,0
sandygast,3,6,55,70,80,45,320,3,0,0,0,3,3,0,2,0,0,0,0,0,0,0,0,1,0,16,0,0,1,2,3,0,4,1,1,1,0,0,8,0,0,0,0,5,0,0,1,4,1,1,3,1,0,2,4,0,1,0,0,0,0
palossand,3,6,75,100,110,75,480,5,0,0,0,3,3,0,2,0,0,0,0,0,0,0,0,1,0,14,0,0,1,2,3,0,3,1,1,1,0,0,8,0,0,2,0,6,0,0,1,4,0,1,3,1,0,2,4,0,1,0,0,0,0
pyukumuku,9,-1,60,30,130,130,410,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,4,1,0,0,2,0,0,3,0,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
type-null,-1,-1,95,95,95,95,534,11,0,1,0,0,1,2,1,1,1,0,0,0,0,0,1,3,0,11,0,0,1,0,1,0,0,2,1,1,0,1,4,1,0,0,0,8,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
silvally,-1,-1,95,95,95,95,570,14,1,1,1,0,1,2,1,2,2,0,0,1,2,1,2,5,0,12,0,2,1,0,1,0,0,2,1,1,0,1,4,1,0,1,0,9,0,1,0,0,0,1,1,2,3,2,1,1,0,2,1,1,0
minior-red-meteor,1,4,60,60,100,100,440,11,0,1,0,2,5,1,0,2,0,0,0,0,1,0,0,0,0,12,0,0,1,0,3,0,1,1,0,0,0,1,7,0,0,0,0,6,0,0,0,2,3,0,0,0,0,0,1,1,1,0,0,0,1
komala,-1,-1,115,75,65,95,480,14,5,1,1,3,3,1,1,2,0,0,3,0,1,1,0,5,1,17,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
turtonator,8,14,78,91,135,85,485,12,2,0,0,3,4,0,0,3,2,0,0,0,0,0,4,4,0,12,1,0,1,0,1,0,1,1,2,0,0,0,1,0,0,1,0,6,1,0,2,1,0,0,0,1,9,0,1,2,0,0,2,0,0
togedemaru,7,11,98,40,63,73,435,12,1,1,1,0,1,4,0,4,0,0,0,4,1,0,0,4,0,15,0,0,1,0,0,0,0,0,0,0,1,5,5,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,1,10,0,0,0,0,1
mimikyu-disguised,6,16,90,50,80,105,476,9,1,0,0,0,0,3,4,0,0,0,2,0,0,0,0,5,1,18,1,0,1,0,0,0,6,0,2,1,0,1,6,0,0,4,3,5,0,0,0,0,0,1,3,0,1,0,1,3,2,0,0,1,2
bruxish,9,12,105,70,70,70,475,7,0,1,1,0,0,0,1,1,0,6,0,0,1,1,0,4,0,15,1,0,1,0,0,0,0,0,0,1,0,0,12,0,0,4,0,6,0,0,1,0,0,1,0,0,0,7,0,0,8,4,0,0,0
drampa,-1,14,60,135,85,91,485,6,1,1,0,3,1,0,1,1,0,0,0,0,0,0,6,2,1,17,0,3,1,0,0,0,0,0,1,1,0,1,4,1,1,0,0,9,1,1,0,0,0,1,1,0,3,3,3,3,1,3,5,1,0
dhelmise,6,10,131,86,100,90,517,7,2,1,0,2,1,0,4,5,0,1,3,0,0,0,0,5,0,13,0,0,1,0,0,0,1,2,1,1,1,0,4,0,0,2,0,4,0,0,1,0,0,0,2,1,0,5,6,0,0,0,0,0,0
jangmo-o,14,-1,55,45,65,45,300,9,5,1,0,2,2,1,1,2,0,1,0,0,0,0,6,2,0,16,1,0,1,0,1,0,0,1,0,0,0,0,1,0,2,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
hakamo-o,0,14,75,65,90,70,420,12,9,1,0,2,2,1,1,3,0,1,0,0,0,0,6,4,0,16,2,0,1,0,1,0,0,2,1,0,0,0,1,0,2,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
kommo-o,0,14,110,100,125,105,600,14,12,1,1,3,2,1,1,3,1,1,0,1,0,1,6,4,0,19,2,0,1,0,3,0,0,3,1,1,0,0,1,0,3,1,0,9,3,0,0,0,0,0,0,1,1,1,0,1,0,0,4,0,0
tapu-koko,11,16,115,95,85,75,570,6,0,6,0,0,0,1,0,2,0,0,0,3,0,0,0,2,0,14,0,3,1,0,0,0,0,1,0,2,0,4,7,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,3
tapu-lele,12,16,85,130,75,115,570,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,13,0,0,1,0,0,0,0,1,1,1,1,0,15,0,0,3,2,5,1,0,0,0,0,0,1,0,0,0,2,3,8,0,0,0,4
tapu-bulu,10,16,130,85,115,95,570,8,6,0,0,1,3,1,0,1,0,0,5,0,1,0,1,4,0,16,1,0,1,1,0,0,0,1,1,1,4,0,7,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,2
tapu-fini,9,16,75,95,115,130,570,4,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,2,1,12,0,1,1,0,0,0,0,1,0,4,0,0,12,2,0,2,1,5,0,0,0,0,0,0,1,0,0,8,1,0,1,3,0,0,5
cosmog,12,-1,29,29,31,31,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cosmoem,12,-1,29,29,131,131,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
solgaleo,7,12,137,113,107,89,680,9,3,0,0,2,3,0,0,8,3,0,0,1,2,0,1,2,0,15,0,0,1,0,1,0,0,2,1,0,0,1,8,0,0,0,0,7,1,0,0,0,1,0,0,2,4,0,1,3,4,0,0,1,0
lunala,6,12,113,137,89,107,680,4,0,6,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,13,0,3,1,0,1,0,2,0,2,1,0,1,14,0,0,0,1,6,1,1,0,0,1,1,4,0,1,0,1,4,6,3,0,1,2
nihilego,2,4,53,127,47,131,570,9,0,0,3,0,3,0,0,1,0,0,0,0,1,0,0,3,0,10,0,0,4,0,2,0,1,0,0,0,1,1,11,0,0,0,0,4,0,0,6,0,2,0,1,0,0,0,1,3,4,0,0,0,1
buzzwole,0,5,139,53,139,53,570,9,13,2,1,4,4,4,0,2,0,0,0,1,0,1,2,3,0,10,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pheromosa,0,5,137,137,37,37,570,8,8,1,1,1,0,4,0,0,0,0,0,0,0,1,1,4,0,11,2,1,1,0,0,1,0,0,0,0,0,0,3,0,0,3,0,6,1,0,0,0,0,3,0,0,0,0,0,2,0,3,0,0,0
xurkitree,11,-1,89,173,71,71,570,6,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,8,0,0,1,0,0,1,0,0,1,1,1,6,7,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,3,11,0,0,0,0,1
celesteela,1,7,101,107,103,101,570,10,1,2,0,3,3,1,0,5,1,0,1,0,1,0,0,1,0,9,0,0,1,0,1,0,0,3,0,0,2,1,2,0,0,0,0,4,0,1,0,0,1,0,0,2,2,0,6,1,0,0,0,0,0
kartana,7,10,181,59,131,31,570,7,2,1,0,0,0,2,0,1,0,0,3,0,1,0,0,2,0,10,1,2,1,0,0,0,0,1,0,0,1,0,2,0,0,0,0,3,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
guzzlord,14,15,101,97,53,53,570,10,4,0,1,4,4,1,1,5,1,0,0,0,0,0,5,8,0,7,0,0,3,0,1,0,0,1,0,0,0,1,2,0,0,0,0,5,0,0,3,0,0,0,0,0,3,0,0,1,0,0,3,2,0
necrozma,12,-1,107,127,101,89,600,6,1,1,0,2,4,1,1,4,0,0,0,0,2,0,2,5,0,11,0,0,1,0,3,0,0,2,1,0,0,2,10,0,1,1,1,8,0,0,0,1,2,1,0,2,1,0,1,2,8,0,1,1,0
magearna,7,16,95,130,115,115,600,10,1,0,0,0,1,0,0,4,0,0,0,0,1,1,0,0,1,17,0,0,0,1,0,0,1,4,1,0,0,4,14,1,0,1,2,10,2,0,0,0,0,1,1,3,0,0,3,7,5,2,0,0,5
marshadow,0,6,125,90,80,90,600,10,13,2,1,0,4,1,6,1,2,0,0,1,1,1,1,9,0,11,2,0,1,0,0,0,0,0,1,0,0,0,4,0,0,1,0,6,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
poipole,2,-1,73,73,67,67,420,5,0,1,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,2,1,5,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0
naganadel,2,14,73,127,73,73,540,5,0,7,3,0,0,5,1,2,0,0,0,0,0,0,6,3,0,9,0,1,4,1,0,0,0,0,0,0,0,0,2,0,1,2,1,7,0,2,4,0,0,1,1,0,3,0,0,2,0,0,2,2,0
stakataka,4,7,131,53,211,101,570,12,2,0,0,4,6,0,0,4,1,0,0,0,1,0,0,1,0,8,0,0,1,0,4,0,0,2,0,0,0,1,12,0,0,0,0,3,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0
blacephalon,6,8,127,151,53,79,570,6,0,0,0,0,2,0,2,0,2,0,0,0,1,0,0,5,0,11,0,0,1,0,0,0,2,0,2,0,0,0,6,0,0,3,0,5,0,0,0,0,0,0,2,0,10,0,1,0,4,0,0,1,0
zeraora,11,-1,112,102,75,80,600,14,10,3,0,0,0,0,0,1,2,0,0,4,0,0,2,5,1,10,3,0,1,0,0,0,0,0,0,0,0,3,3,0,0,3,0,6,2,0,0,0,0,0,0,0,0,0,1,8,0,0,0,1,0
meltan,7,-1,65,55,65,35,300,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
melmetal,7,-1,143,80,143,65,600,7,4,0,0,2,2,0,0,5,0,0,0,1,0,1,0,2,0,6,0,0,2,0,0,0,0,1,0,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,1,4,0,1,0,0,0
grookey,10,-1,65,40,50,40,310,11,3,1,0,0,0,1,0,0,0,0,8,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
thwackey,10,-1,85,55,70,60,420,13,3,1,0,0,0,1,0,0,0,0,8,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
rillaboom,10,-1,125,60,90,70,530,14,8,1,0,4,0,1,0,0,0,0,9,0,0,0,0,6,0,13,1,0,0,0,0,0,0,0,1,0,3,0,1,0,0,1,0,8,1,0,0,2,0,0,0,0,0,0,8,0,0,0,0,1,0
scorbunny,8,-1,71,40,40,40,310,8,6,2,1,0,0,1,0,0,5,0,1,0,0,0,0,2,0,10,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,1,0,4,0,0,0,1,0,0,0,0,8,0,0,1,0,0,0,0,0
raboot,8,-1,86,55,60,60,420,8,6,2,1,0,0,1,0,0,5,0,1,0,0,0,0,2,0,11,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,1,0,5,0,0,0,1,0,0,0,0,8,0,0,1,0,0,0,0,0
cinderace,8,-1,116,65,75,75,530,10,7,2,1,0,1,1,0,1,7,0,1,0,1,0,0,3,0,12,2,0,0,1,0,0,0,0,2,0,0,0,3,0,0,1,0,6,1,0,0,3,0,0,1,0,9,0,0,1,0,0,0,1,0
sobble,9,-1,40,70,40,40,310,4,0,1,0,0,0,2,0,0,0,4,0,0,0,1,0,1,0,11,0,0,0,0,0,0,0,0,0,3,0,0,3,2,0,0,0,5,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0
drizzile,9,-1,60,95,55,55,420,4,0,1,0,0,0,2,0,0,0,4,0,0,0,1,0,2,0,11,0,0,0,0,0,0,0,0,0,3,0,0,3,2,0,0,0,5,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0
inteleon,9,-1,85,125,65,65,530,5,0,2,0,0,1,3,0,0,0,5,0,0,0,2,2,2,0,15,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,1,0,6,1,2,0,1,0,0,1,0,0,11,0,0,0,3,0,1,0
skwovet,-1,-1,55,35,55,35,275,9,1,0,0,1,1,0,0,2,0,0,3,0,0,0,0,7,0,11,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,6,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
greedent,-1,-1,95,55,95,75,460,10,3,0,0,5,0,0,0,2,1,0,2,2,1,1,0,8,0,10,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,7,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
rookidee,1,-1,47,33,35,35,245,4,3,8,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,10,0,3,0,1,0,0,1,0,0,0,0,0,2,0,0,4,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
corvisquire,1,-1,67,43,55,55,365,4,2,7,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,10,0,1,0,0,0,0,1,0,1,0,0,0,2,0,0,4,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
corviknight,1,7,87,53,105,85,495,7,3,7,0,0,0,1,0,4,0,0,0,0,0,0,0,4,0,11,1,1,0,0,0,0,2,2,1,1,0,0,4,0,0,4,0,5,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
blipbug,5,-1,20,25,20,45,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
dottler,5,12,35,50,80,90,335,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,0,0,14,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,2,0,6,0,0,0,0
orbeetle,5,12,45,80,110,120,505,2,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,9,0,0,0,0,0,0,1,1,0,0,0,0,17,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,3,0,8,0,0,0,0
nickit,15,-1,28,47,28,52,245,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1,9,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
thievul,15,-1,58,87,58,92,455,4,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,4,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,2,0
gossifleur,10,-1,40,40,60,60,250,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,1,0,7,0,2,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0
eldegoss,10,-1,50,80,90,120,460,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,5,0,2,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0
wooloo,-1,-1,40,40,55,45,270,6,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
dubwool,-1,-1,80,60,100,90,490,10,3,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
chewtle,9,-1,64,38,50,38,284,7,2,0,1,1,0,1,0,0,0,3,0,0,0,1,2,5,0,7,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0
drednaw,4,9,115,48,90,68,485,9,4,0,1,6,5,2,0,2,0,4,0,0,0,2,1,6,0,7,0,0,0,0,3,0,0,1,0,1,0,0,1,0,0,0,0,4,0,0,0,2,1,0,0,0,0,8,0,0,0,2,0,0,0
yamper,11,-1,45,40,50,50,270,3,0,0,0,1,0,0,0,0,2,0,0,4,0,0,0,2,1,9,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0
boltund,11,-1,90,90,60,60,490,3,0,0,0,1,0,0,0,0,1,0,0,4,1,0,0,2,1,9,1,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0
rolycoly,4,-1,40,40,50,50,240,7,0,0,0,3,5,0,0,2,2,0,0,0,0,0,0,0,0,7,0,0,0,1,3,0,1,1,1,0,0,0,2,0,0,0,0,3,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0
carkol,4,8,60,60,90,70,410,6,1,0,0,4,5,0,0,3,4,0,0,0,0,0,0,0,0,6,0,0,0,1,3,0,1,1,2,0,0,0,2,0,0,0,0,3,0,0,0,2,3,0,0,0,7,1,0,0,0,0,0,0,0
coalossal,4,8,80,80,120,90,510,9,1,0,0,5,5,0,0,3,5,0,0,0,0,0,0,0,0,6,0,0,0,1,4,0,1,1,2,0,0,0,2,0,0,0,0,4,0,0,0,2,3,0,0,0,7,1,1,0,0,0,0,0,0
applin,10,14,40,40,80,40,260,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
flapple,10,14,110,95,80,60,485,4,0,5,0,0,0,2,1,1,0,0,5,0,0,0,2,0,0,9,0,0,0,0,0,0,0,1,1,1,2,0,1,0,1,0,0,4,0,1,1,0,0,0,0,0,0,0,6,0,0,0,4,0,0
appletun,10,14,85,100,80,80,485,6,2,0,0,4,0,1,1,3,0,0,4,0,1,0,2,1,0,11,0,0,0,0,0,0,1,1,1,2,2,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0
silicobra,3,-1,57,35,75,50,315,7,0,0,1,5,4,1,0,0,0,0,0,0,0,0,2,1,0,9,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
sandaconda,3,-1,107,65,125,70,510,9,1,0,1,6,4,1,0,1,1,0,0,1,1,0,2,1,0,9,0,0,1,1,2,0,0,1,0,0,0,0,1,0,0,0,0,4,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
cramorant,1,9,85,85,55,95,475,6,2,8,0,0,0,1,0,1,0,3,0,0,0,0,0,3,0,7,0,4,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,7,0,3,1,0,0,0,0,0,0,7,0,0,0,3,0,0,0
arrokuda,9,-1,63,40,40,30,280,6,2,2,1,1,0,0,0,0,0,5,0,0,1,1,1,5,0,8,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
barraskewda,9,-1,123,60,60,50,490,5,2,2,1,1,0,0,0,0,0,5,0,0,1,1,1,4,0,8,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0
toxel,2,11,38,54,35,35,242,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
toxtricity-amped,2,11,98,114,70,70,502,7,2,0,3,0,0,0,0,0,1,0,1,5,0,0,0,4,0,15,0,0,2,0,0,0,0,2,1,1,0,4,1,0,0,1,1,8,0,0,6,0,0,0,1,0,0,0,0,11,2,0,0,1,0
sizzlipede,5,8,65,50,45,50,305,3,0,0,0,0,1,4,0,0,3,0,1,0,0,0,0,4,0,7,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,1,0,2,0,0,4,1,0,0,0,0,0,0,0
centiskorch,5,8,115,90,65,90,525,4,0,0,0,0,0,5,0,0,5,0,1,1,0,0,0,3,0,6,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,3,0,0,1,1,0,1,0,0,9,1,1,0,0,0,0,0,0
clobbopus,0,-1,68,50,60,50,310,6,10,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,8,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
grapploct,0,-1,118,70,90,80,480,7,8,0,0,2,0,1,0,0,0,3,0,0,0,1,0,2,0,8,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,1,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0
sinistea,6,-1,45,74,45,54,308,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,3,0,1,1,1,0,8,0,0,2,1,3,0,0,0,0,0,0,3,0,0,0,3,0,4,0,0,1,0
